71,5.7895,0.25,-1.227916667
72,5.57951,0.25,-1.18025
73,5.36461,0.25,-1.137138889
74,5.17014,0.25,-1.091944444
75,4.97151,0.25,-1.051
76,4.79178,0.25,-1.010916667
77,4.60758,0.25,-1.030361111
78,4.42085,0.25,-0.988055556
79,4.25188,0.25,-0.942611111
80,4.08151,0.25,-0.901444444
81,3.92736,0.25,-0.855944444
82,3.77337,0.25,-0.846777778
83,3.62252,0.25,-0.798222222
84,3.48601,0.25,-0.746055556
85,3.35394,0.25,-0.698805556
86,3.23444,0.25,-0.650916667
87,3.11961,0.25,-0.607583333
88,3.01571,0.25,-0.564222222
89,2.91649,0.25,-0.536361111
90,2.82262,0.25,-0.496694444
91,2.73768,0.25,-0.458722222
92,2.65748,0.25,-0.424388889
93,2.5849,0.25,-0.39125
94,2.51663,0.25,-0.367444444
95,2.45262,0.25,-0.338694444
96,2.3947,0.25,-0.311611111
97,2.34044,0.25,-0.287138889
98,2.29133,0.25,-0.263972222
99,2.24541,0.25,-0.242972222
100,2.20386,0.25,-0.224
101,2.16477,0.25,-0.209916667
102,2.12829,0.25,-0.193027778
103,2.09528,0.25,-0.17675
104,2.06466,0.25,-0.162
105,2.03696,0.25,-0.148638889
106,2.01115,0.25,-0.138638889
107,1.98705,0.25,-0.127527778
108,1.96524,0.25,-0.117444444
109,1.94477,0.25,-0.108333333
110,1.92624,0.25,-0.099055556
111,1.90911,0.25,-0.090666667
112,1.8936,0.25,-0.083083333
113,1.8792,0.25,-0.076222222
114,1.86616,0.25,-0.07
115,1.854,0.25,-0.064361111
116,1.84299,0.25,-0.05825
117,1.83303,0.25,-0.053722222
118,1.82365,0.25,-0.049666667
119,1.81515,0.25,-0.044944444
120,1.80747,0.25,-0.040638889
121,1.80052,0.25,-0.037833333
122,1.79385,0.25,-0.035277778
123,1.78782,0.25,-0.031888889
124,1.78237,0.25,-0.028861111
125,1.77743,0.25,-0.026138889
126,1.77296,0.25,-0.023638889
127,1.76892,0.25,-0.022416667
128,1.76489,0.25,-0.021305556
129,1.76125,0.25,-0.019277778
130,1.75795,0.25,-0.017472222
131,1.75496,0.25,-0.015805556
132,1.75226,0.25,-0.014277778
133,1.74982,0.25,-0.012944444
134,1.7476,0.25,-0.011722222
135,1.7456,0.25,-0.010583333
136,1.74379,0.25,-0.009583333
137,1.74215,0.25,-0.008666667
138,1.74067,0.25,-0.007833333
139,1.73933,0.25,-0.007111111
140,1.73811,0.25,-0.006444444
141,1.73701,0.25,-0.005805556
142,1.73602,0.25,-0.00525
143,1.73512,0.25,-0.005805556
144,1.73393,0.25,-0.006277778
145,1.73286,0.25,-0.005666667
146,1.73189,0.25,-0.005138889
147,1.73101,0.25,-0.004638889
148,1.73022,0.25,-0.004194444
149,1.7295,0.25,-0.003805556
150,1.72885,0.25,-0.003444444
151,1.72826,0.25,-0.003111111
152,1.72773,0.25,-0.002833333
153,1.72724,0.25,-0.002555556
154,1.72681,0.25,-0.002305556
155,1.72641,0.25,-0.002111111
156,1.72605,0.25,-0.001888889
157,1.72573,0.25,-0.001694444
158,1.72544,0.25,-0.001555556
159,1.72517,0.25,-0.001416667
160,1.72493,0.25,-0.00125
161,1.72472,0.25,-0.001138889
162,1.72452,0.25,-0.001055556
163,1.72434,0.25,-0.000944444
164,1.72418,0.25,-0.000833333
165,1.72404,0.25,-0.00075
166,1.72391,0.25,-0.000694444
167,1.72379,0.25,-0.000638889
168,1.72368,0.25,-0.000583333
169,1.72358,0.25,-0.000527778
170,1.72349,0.25,-0.000444444
171,1.72342,0.25,-0.000416667
172,1.72334,0.25,-0.000388889
173,1.72328,0.25,-0.000333333
174,1.72322,0.25,-0.000333333
175,1.72316,0.25,-0.000277778
176,1.72312,0.25,-0.00025
177,1.72307,0.25,-0.00025
178,1.72303,0.25,-0.000194444
179,1.723,0.25,-0.000194444
180,1.72296,0.25,-0.000166667
181,1.72294,0.25,-0.000138889
182,1.72291,0.25,-0.000166667
183,1.72288,0.25,-0.000138889
184,1.72286,0.25,-0.000111111
185,1.72284,0.25,-8.33E-05
186,1.72283,0.25,-8.33E-05
187,1.72281,0.25,-8.33E-05
188,1.7228,0.25,-8.33E-05
189,1.72278,0.25,-8.33E-05
190,1.72277,0.25,-5.56E-05
191,1.72276,0.25,-5.56E-05
192,1.72275,0.25,-5.56E-05
193,1.72274,0.25,-5.56E-05
194,1.72273,0.25,-2.78E-05
195,1.72273,0.25,-2.78E-05
196,1.72272,0.25,-5.56E-05
197,1.72271,0.25,-2.78E-05
198,1.72271,0.25,-2.78E-05
199,1.7227,0.25,-2.78E-05
200,1.7227,0.25,-2.78E-05
201,1.72269,0.25,-2.78E-05
202,1.72269,0.25,0
203,1.72269,0.25,-2.78E-05
204,1.72268,0.25,-2.78E-05
205,1.72268,0.25,0
206,1.72268,0.25,0
207,1.72268,0.25,0
208,1.72268,0.25,-2.78E-05
209,1.72267,0.25,-2.78E-05
210,1.72267,0.25,0
211,1.72267,0.25,0
212,1.72267,0.25,0
213,1.72267,0.25,0
214,1.72267,0.25,0
215,1.72267,0.25,-2.78E-05
216,1.72266,0.25,-2.78E-05
217,1.72266,0.25,0
218,1.72266,0.25,-4.785166667
219,23.3476,0.3,-0.017777778
220,23.3063,0.3,-0.218333333
221,23.269,0.3,-0.197222222
222,23.2353,0.3,-0.3725
223,23.1349,0.3,-0.724444444
224,22.9745,0.3,-0.848611111
225,22.8294,0.3,-0.986666667
226,22.6193,0.3,-1.111388889
227,22.4293,0.3,-1.238888889
228,22.1733,0.3,-1.583611111
229,21.8592,0.3,-1.662222222
230,21.5749,0.3,-1.726111111
231,21.2378,0.3,-1.783611111
232,20.9328,0.3,-1.828611111
233,20.5795,0.3,-1.869444444
234,20.2598,0.3,-1.901111111
235,19.8951,0.3,-2.139166667
236,19.4897,0.3,-2.145277778
237,19.1228,0.3,-2.148888889
238,18.7161,0.3,-2.151944444
239,18.3481,0.3,-2.1525
240,17.9412,0.3,-2.153055556
241,17.573,0.3,-2.152777778
242,17.1662,0.3,-2.368055556
243,16.7205,0.3,-2.358611111
244,16.3171,0.3,-2.351944444
245,15.8738,0.3,-2.345833333
246,15.4726,0.3,-2.334444444
247,15.0334,0.3,-2.323888889
248,14.636,0.3,-2.306388889
249,14.2031,0.3,-2.523611111
250,13.7275,0.3,-2.516666667
251,13.2971,0.3,-2.528055556
252,12.8174,0.3,-2.538333333
253,12.3833,0.3,-2.517777778
254,11.911,0.3,-2.499166667
255,11.4836,0.3,-2.469166667
256,11.0221,0.3,-2.6325
257,10.5359,0.3,-2.573055556
258,10.0958,0.3,-2.529666667
259,9.62522,0.3,-2.490083333
260,9.19937,0.3,-2.433944444
261,8.749,0.3,-2.383055556
262,8.34147,0.3,-2.300888889
263,7.92068,0.3,-2.345222222
264,7.49719,0.3,-2.240805556
265,7.11399,0.3,-2.127777778
266,6.73119,0.3,-2.0255
267,6.38481,0.3,-1.921583333
268,6.03942,0.3,-1.827583333
269,5.72688,0.3,-1.734222222
270,5.4151,0.3,-1.64975
271,5.13297,0.3,-1.568194444
272,4.85055,0.3,-1.494361111
273,4.595,0.3,-1.419305556
274,4.3396,0.3,-1.351388889
275,4.1085,0.3,-1.281638889
276,3.87821,0.3,-1.268111111
277,3.65198,0.3,-1.197055556
278,3.44727,0.3,-1.1255
279,3.2468,0.3,-1.06075
280,3.0654,0.3,-0.992861111
281,2.88937,0.3,-0.931444444
282,2.73008,0.3,-0.870722222
283,2.57591,0.3,-0.81575
284,2.43641,0.3,-0.759833333
285,2.30237,0.3,-0.70925
286,2.18108,0.3,-0.659305556
287,2.06502,0.3,-0.628583333
288,1.95479,0.3,-0.58325
289,1.85505,0.3,-0.539138889
290,1.7607,0.3,-0.499194444
291,1.67534,0.3,-0.460972222
292,1.59475,0.3,-0.426444444
293,1.52182,0.3,-0.394138889
294,1.45286,0.3,-0.364888889
295,1.39046,0.3,-0.337416667
296,1.33139,0.3,-0.312527778
297,1.27795,0.3,-0.287944444
298,1.22773,0.3,-0.26575
299,1.18228,0.3,-0.245638889
300,1.1393,0.3,-0.227416667
301,1.10041,0.3,-0.209888889
302,1.06374,0.3,-0.194055556
303,1.03055,0.3,-0.178716667
304,0.999402,0.3,-0.167905556
305,0.970104,0.3,-0.155025
306,0.943593,0.3,-0.142344444
307,0.91886,0.3,-0.130866667
308,0.896481,0.3,-0.120480556
309,0.875487,0.3,-0.111086111
310,0.85649,0.3,-0.102583333
311,0.838557,0.3,-0.094891667
312,0.822329,0.3,-0.086897222
313,0.807274,0.3,-0.079661111
314,0.793651,0.3,-0.074147222
315,0.780581,0.3,-0.069158333
316,0.768754,0.3,-0.063611111
317,0.757681,0.3,-0.058594444
318,0.74766,0.3,-0.053022222
319,0.738593,0.3,-0.049008333
320,0.730017,0.3,-0.045377778
321,0.722257,0.3,-0.042094444
322,0.714863,0.3,-0.039122222
323,0.708173,0.3,-0.0354
324,0.702119,0.3,-0.032033333
325,0.696641,0.3,-0.030016667
326,0.691313,0.3,-0.028194444
327,0.686491,0.3,-0.025513889
328,0.682128,0.3,-0.023086111
329,0.67818,0.3,-0.020888889
330,0.674608,0.3,-0.018902778
331,0.671375,0.3,-0.018138889
332,0.668078,0.3,-0.017444444
333,0.665095,0.3,-0.015783333
334,0.662396,0.3,-0.014283333
335,0.659953,0.3,-0.012925
336,0.657743,0.3,-0.011694444
337,0.655743,0.3,-0.010583333
338,0.653933,0.3,-0.009575
339,0.652296,0.3,-0.008663889
340,0.650814,0.3,-0.007841667
341,0.649473,0.3,-0.007094444
342,0.64826,0.3,-0.006419444
343,0.647162,0.3,-0.005808333
344,0.646169,0.3,-0.005255556
345,0.64527,0.3,-0.004758333
346,0.644456,0.3,-0.005336111
347,0.643349,0.3,-0.005858333
348,0.642347,0.3,-0.005302778
349,0.64144,0.3,-0.0048
350,0.640619,0.3,-0.004344444
351,0.639876,0.3,-0.003930556
352,0.639204,0.3,-0.003555556
353,0.638596,0.3,-0.003216667
354,0.638046,0.3,-0.002911111
355,0.637548,0.3,-0.002633333
356,0.637098,0.3,-0.002383333
357,0.63669,0.3,-0.002158333
358,0.636321,0.3,-0.00195
359,0.635988,0.3,-0.001763889
360,0.635686,0.3,-0.0016
361,0.635412,0.3,-0.001447222
362,0.635165,0.3,-0.001308333
363,0.634941,0.3,-0.001183333
364,0.634739,0.3,-0.001072222
365,0.634555,0.3,-0.000969444
366,0.63439,0.3,-0.000875
367,0.63424,0.3,-0.000794444
368,0.634104,0.3,-0.000719444
369,0.633981,0.3,-0.00065
370,0.63387,0.3,-0.000588889
371,0.633769,0.3,-0.000533333
372,0.633678,0.3,-0.000480556
373,0.633596,0.3,-0.000436111
374,0.633521,0.3,-0.000394444
375,0.633454,0.3,-0.000355556
376,0.633393,0.3,-0.000322222
377,0.633338,0.3,-0.000291667
378,0.633288,0.3,-0.000263889
379,0.633243,0.3,-0.000238889
380,0.633202,0.3,-0.000216667
381,0.633165,0.3,-0.000197222
382,0.633131,0.3,-0.000177778
383,0.633101,0.3,-0.000161111
384,0.633073,0.3,-0.000144444
385,0.633049,0.3,-0.000130556
386,0.633026,0.3,-0.000119444
387,0.633006,0.3,-0.000108333
388,0.632987,0.3,-9.72E-05
389,0.632971,0.3,-8.61E-05
390,0.632956,0.3,-8.06E-05
391,0.632942,0.3,-7.22E-05
392,0.63293,0.3,-6.39E-05
393,0.632919,0.3,-5.83E-05
394,0.632909,0.3,-5.56E-05
395,0.632899,0.3,-5.00E-05
396,0.632891,0.3,-4.17E-05
397,0.632884,0.3,-3.89E-05
398,0.632877,0.3,-3.61E-05
399,0.632871,0.3,-3.33E-05
400,0.632865,0.3,-3.06E-05
401,0.63286,0.3,-2.50E-05
402,0.632856,0.3,-2.22E-05
403,0.632852,0.3,-2.22E-05
404,0.632848,0.3,-1.94E-05
405,0.632845,0.3,-1.94E-05
406,0.632841,0.3,-1.67E-05
407,0.632839,0.3,-1.39E-05
408,0.632836,0.3,-1.39E-05
409,0.632834,0.3,-1.11E-05
410,0.632832,0.3,-1.11E-05
411,0.63283,0.3,-1.11E-05
412,0.632828,0.3,-8.33E-06
413,0.632827,0.3,-5.56E-06
414,0.632826,0.3,-8.33E-06
415,0.632824,0.3,-8.33E-06
416,0.632823,0.3,-5.56E-06
417,0.632822,0.3,-5.56E-06
418,0.632821,0.3,-5.56E-06
419,0.63282,0.3,-2.78E-06
420,0.63282,0.3,-2.78E-06
421,0.632819,0.3,-5.56E-06
422,0.632818,0.3,-2.78E-06
423,0.632818,0.3,-2.78E-06
424,0.632817,0.3,-2.78E-06
425,0.632817,0.3,-2.78E-06
426,0.632816,0.3,-2.78E-06
427,0.632816,0.3,0
428,0.632816,0.3,-2.78E-06
429,0.632815,0.3,-2.78E-06
430,0.632815,0.3,0
431,0.632815,0.3,0
432,0.632815,0.3,-1.688763333
433,23.6835,0.35,-0.119444444
434,23.6631,0.35,-0.353611111
435,23.5562,0.35,-0.565833333
436,23.4594,0.35,-0.511944444
437,23.3719,0.35,-0.711944444
438,23.2031,0.35,-0.893055556
439,23.0504,0.35,-0.808055556
440,22.9122,0.35,-0.984166667
441,22.6961,0.35,-1.421944444
442,22.4003,0.35,-1.565555556
443,22.1325,0.35,-1.709722222
444,21.7848,0.35,-1.84
445,21.4701,0.35,-1.949166667
446,21.0831,0.35,-2.0475
447,20.733,0.35,-2.125
448,20.3181,0.35,-2.195555556
449,19.9426,0.35,-2.253055556
450,19.507,0.35,-2.566111111
451,19.0188,0.35,-2.583055556
452,18.5771,0.35,-2.593333333
453,18.0852,0.35,-2.602777778
454,17.6401,0.35,-2.620277778
455,17.1419,0.35,-2.636388889
456,16.691,0.35,-2.650833333
457,16.1876,0.35,-2.919722222
458,15.6399,0.35,-2.898333333
459,15.1442,0.35,-2.904444444
460,14.5943,0.35,-2.909722222
461,14.0967,0.35,-2.929166667
462,13.5398,0.35,-2.946666667
463,13.0359,0.35,-2.926666667
464,12.4862,0.35,-3.148888889
465,11.9023,0.35,-3.089722222
466,11.3739,0.35,-3.013611111
467,10.8174,0.35,-2.944722222
468,10.3138,0.35,-2.874194444
469,9.78269,0.35,-2.810277778
470,9.3021,0.35,-2.729777778
471,8.79997,0.35,-2.815916667
472,8.28837,0.35,-2.707
473,7.82545,0.35,-2.584694444
474,7.35788,0.35,-2.474055556
475,6.93479,0.35,-2.356361111
476,6.50959,0.35,-2.354138889
477,6.0873,0.35,-2.234444444
478,5.70519,0.35,-2.114777778
479,5.32598,0.35,-2.006527778
480,4.98284,0.35,-1.903388889
481,4.64076,0.35,-1.891611111
482,4.30186,0.35,-1.793194444
483,3.99521,0.35,-1.622611111
484,3.71772,0.35,-1.537444444
485,3.44173,0.35,-1.520194444
486,3.17045,0.35,-1.435444444
487,2.92497,0.35,-1.348472222
488,2.685,0.35,-1.26975
489,2.46786,0.35,-1.189194444
490,2.25689,0.35,-1.116333333
491,2.06598,0.35,-1.040083333
492,1.88246,0.35,-0.971055556
493,1.7164,0.35,-0.901388889
494,1.55796,0.35,-0.838361111
495,1.41459,0.35,-0.771
496,1.2804,0.35,-0.710055556
497,1.15897,0.35,-0.6425
498,1.0491,0.35,-0.579319444
499,0.950415,0.35,-0.522163889
500,0.861121,0.35,-0.473513889
501,0.77995,0.35,-0.4295
502,0.706501,0.35,-0.389675
503,0.639667,0.35,-0.353641667
504,0.57919,0.35,-0.318969444
505,0.524838,0.35,-0.287594444
506,0.475656,0.35,-0.260238889
507,0.431152,0.35,-0.235483333
508,0.390882,0.35,-0.215147222
509,0.353699,0.35,-0.194680556
510,0.320797,0.35,-0.174097222
511,0.291024,0.35,-0.158569444
512,0.263712,0.35,-0.144516667
513,0.238998,0.35,-0.131802778
514,0.216263,0.35,-0.120297222
515,0.195691,0.35,-0.107819444
516,0.177448,0.35,-0.096530556
517,0.16094,0.35,-0.08735
518,0.146002,0.35,-0.079041667
519,0.132485,0.35,-0.072555556
520,0.119882,0.35,-0.066683333
521,0.108479,0.35,-0.059307778
522,23.8821,0.4,-0.256666667
523,23.7826,0.4,-0.526666667
524,23.6925,0.4,-0.476388889
525,23.6111,0.4,-0.725277778
526,23.4314,0.4,-0.950555556
527,23.2689,0.4,-1.156388889
528,23.0151,0.4,-1.3425
529,22.7856,0.4,-1.214722222
530,22.5778,0.4,-1.419444444
531,22.2746,0.4,-1.9325
532,21.8821,0.4,-2.076666667
533,21.527,0.4,-2.199166667
534,21.0904,0.4,-2.310277778
535,20.6953,0.4,-2.398888889
536,20.2268,0.4,-2.479166667
537,19.8028,0.4,-2.243611111
538,19.4191,0.4,-2.333611111
539,18.9627,0.4,-2.415
540,18.5497,0.4,-2.4825
541,18.069,0.4,-2.543611111
542,17.634,0.4,-2.301666667
543,17.2404,0.4,-2.082777778
544,16.8842,0.4,-2.177777778
545,16.4564,0.4,-2.263888889
546,16.0692,0.4,-2.048611111
547,15.7189,0.4,-2.1475
548,15.2961,0.4,-2.2375
549,14.9134,0.4,-2.024722222
550,14.5672,0.4,-2.123055556
551,14.1491,0.4,-2.2125
552,13.7707,0.4,-2.320833333
553,13.3136,0.4,-2.418888889
554,12.8999,0.4,-2.188888889
555,12.5256,0.4,-2.298611111
556,12.0724,0.4,-2.397777778
557,11.6624,0.4,-2.468888889
558,11.1836,0.4,-2.533611111
559,10.7503,0.4,-2.292777778
560,10.3582,0.4,-2.074444444
561,10.0035,0.4,-2.146388889
562,9.5855,0.4,-2.21175
563,9.20727,0.4,-2.250083333
564,8.77547,0.4,-2.284777778
565,8.38475,0.4,-2.067444444
566,8.03119,0.4,-2.090666667
567,7.63211,0.4,-2.111638889
568,7.271,0.4,-2.094472222
569,6.8781,0.4,-2.235861111
570,6.46609,0.4,-2.180055556
571,6.09328,0.4,-2.106861111
572,5.70762,0.4,-2.040638889
573,5.35865,0.4,-1.964194444
574,5.00051,0.4,-2.002361111
575,4.6378,0.4,-1.919222222
576,4.30959,0.4,-1.837805556
577,3.97619,0.4,-1.859111111
578,3.64031,0.4,-1.777222222
579,3.33639,0.4,-1.694861111
580,3.03016,0.4,-1.620333333
581,2.75307,0.4,-1.495111111
582,2.49192,0.4,-1.380777778
583,2.25599,0.4,-1.248361111
584,2.04251,0.4,-1.125472222
585,1.85082,0.4,-1.014305556
586,1.67736,0.4,-0.920916667
587,1.51929,0.4,-0.836416667
588,1.37625,0.4,-0.756861111
589,1.24682,0.4,-0.68175
590,1.13082,0.4,-0.613805556
591,1.02585,0.4,-0.559552778
592,0.929381,0.4,-0.510447222
593,0.842089,0.4,-0.461891667
594,0.7631,0.4,-0.417955556
595,0.691625,0.4,-0.375102778
596,0.628063,0.4,-0.339419444
597,0.569434,0.4,-0.310227778
598,0.516381,0.4,-0.281752778
599,0.468003,0.4,-0.255980556
600,0.424228,0.4,-0.231630556
601,0.384616,0.4,-0.207533333
602,0.349516,0.4,-0.187791667
603,0.317011,0.4,-0.171991667
604,0.287599,0.4,-0.156661111
605,0.260613,0.4,-0.140727778
606,0.236937,0.4,-0.125277778
607,0.215513,0.4,-0.114394444
608,0.195755,0.4,-0.105575
609,0.177506,0.4,-0.096563889
610,0.160992,0.4,-0.087380556
611,0.146049,0.4,-0.078033333
612,0.1329,0.4,-0.069577778
613,0.121001,0.4,-0.063994444
614,0.109862,0.4,-0.059971111
615,24.0382,0.45,-0.079722222
616,24.0246,0.45,-0.408611111
617,23.8911,0.45,-0.706666667
618,23.7702,0.45,-0.977777778
619,23.5391,0.45,-1.223055556
620,23.3299,0.45,-1.467222222
621,23.0109,0.45,-1.688055556
622,22.7222,0.45,-1.895833333
623,22.3284,0.45,-2.083888889
624,21.972,0.45,-2.243888889
625,21.5206,0.45,-2.388611111
626,21.1121,0.45,-2.161388889
627,20.7425,0.45,-2.3025
628,20.2832,0.45,-2.430277778
629,19.8676,0.45,-2.538611111
630,19.3693,0.45,-2.636944444
631,18.9183,0.45,-2.720555556
632,18.3899,0.45,-2.795833333
633,17.9118,0.45,-2.866388889
634,17.358,0.45,-2.930555556
635,16.8568,0.45,-2.983055556
636,16.2841,0.45,-3.030555556
637,15.7658,0.45,-3.065277778
638,15.1806,0.45,-3.096666667
639,14.651,0.45,-2.802222222
640,14.1718,0.45,-2.866111111
641,13.6192,0.45,-2.923611111
642,13.1193,0.45,-2.645277778
643,12.6669,0.45,-2.712777778
644,12.1427,0.45,-2.773888889
645,11.6683,0.45,-2.51
646,11.2391,0.45,-2.571388889
647,10.7426,0.45,-2.627222222
648,10.2933,0.45,-2.377277778
649,9.88678,0.45,-2.44525
650,9.41301,0.45,-2.506888889
651,8.9843,0.45,-2.268416667
652,8.59638,0.45,-2.313777778
653,8.15134,0.45,-2.354833333
654,7.74864,0.45,-2.347555556
655,7.30622,0.45,-2.341
656,6.90588,0.45,-2.118333333
657,6.54362,0.45,-2.0995
658,6.15006,0.45,-2.082472222
659,5.79393,0.45,-1.884416667
660,5.47167,0.45,-1.858944444
661,5.12471,0.45,-1.835888889
662,4.81075,0.45,-1.796472222
663,4.47798,0.45,-1.760805556
664,4.17686,0.45,-1.593305556
665,3.90439,0.45,-1.563527778
666,3.61399,0.45,-1.536583333
667,3.35122,0.45,-1.390416667
668,3.11344,0.45,-1.371722222
669,2.8574,0.45,-1.354777778
670,2.62572,0.45,-1.332194444
671,2.37781,0.45,-1.311777778
672,2.15348,0.45,-1.187
673,1.95049,0.45,-1.074111111
674,1.7668,0.45,-0.971944444
675,1.60059,0.45,-0.876361111
676,1.45131,0.45,-0.793
677,1.31511,0.45,-0.720666667
678,1.19187,0.45,-0.654166667
679,1.07961,0.45,-0.594011111
680,0.978026,0.45,-0.531316667
681,0.888336,0.45,-0.474580556
682,0.807177,0.45,-0.431502778
683,0.732995,0.45,-0.397680556
684,0.664012,0.45,-0.365008333
685,0.601592,0.45,-0.324094444
686,0.547338,0.45,-0.287075
687,0.498245,0.45,-0.260797222
688,0.453451,0.45,-0.243213889
689,0.410688,0.45,-0.226272222
690,0.371993,0.45,-0.198555556
691,0.339208,0.45,-0.173475
692,0.309542,0.45,-0.159036111
693,0.281955,0.45,-0.145972222
694,0.256992,0.45,-0.13725
695,0.232545,0.45,-0.125225
696,0.211911,0.45,-0.109183333
697,0.193239,0.45,-0.098797222
698,0.176344,0.45,-0.0894
699,0.161055,0.45,-0.085025
700,0.145735,0.45,-0.077966667
701,0.132987,0.45,-0.067455556
702,0.121451,0.45,-0.061038889
703,0.111013,0.45,-0.055233333
704,0.101567,0.45,-0.052043333
705,23.9114,0.5,-0.083333333
706,23.8972,0.5,-0.075277778
707,23.8843,0.5,-0.448055556
708,23.7359,0.5,-0.785277778
709,23.6016,0.5,-1.090277778
710,23.3434,0.5,-1.366388889
711,23.1097,0.5,-1.631944444
712,22.7559,0.5,-1.871944444
713,22.4358,0.5,-2.093333333
714,22.0023,0.5,-2.293611111
715,21.6101,0.5,-2.466666667
716,21.1143,0.5,-2.623333333
717,20.6657,0.5,-2.373611111
718,20.2598,0.5,-2.531944444
719,19.7542,0.5,-2.675
720,19.2968,0.5,-2.797222222
721,18.7472,0.5,-2.907777778
722,18.25,0.5,-3.000833333
723,17.6669,0.5,-3.085
724,17.1394,0.5,-3.157777778
725,16.5301,0.5,-3.223888889
726,15.9788,0.5,-3.276388889
727,15.3506,0.5,-3.323888889
728,14.7822,0.5,-3.007777778
729,14.2678,0.5,-3.081944444
730,13.6727,0.5,-3.148888889
731,13.1342,0.5,-3.208611111
732,12.5176,0.5,-3.2625
733,11.9597,0.5,-2.952222222
734,11.4548,0.5,-3.003888889
735,10.8783,0.5,-3.050277778
736,10.3567,0.5,-2.760083333
737,9.88467,0.5,-2.800083333
738,9.34867,0.5,-2.836138889
739,8.86366,0.5,-2.566333333
740,8.42479,0.5,-2.583361111
741,7.93365,0.5,-2.598777778
742,7.48923,0.5,-2.572444444
743,7.00757,0.5,-2.548611111
744,6.57173,0.5,-2.306166667
745,6.17735,0.5,-2.271555556
746,5.75397,0.5,-2.24025
747,5.37086,0.5,-2.027138889
748,5.0242,0.5,-1.995333333
749,4.65254,0.5,-1.966555556
750,4.31624,0.5,-1.779472222
751,4.01193,0.5,-1.753666667
752,3.68492,0.5,-1.730333333
753,3.38901,0.5,-1.695777778
754,3.07444,0.5,-1.6645
755,2.78979,0.5,-1.506194444
756,2.53221,0.5,-1.382527778
757,2.29208,0.5,-1.270611111
758,2.07479,0.5,-1.143555556
759,1.8804,0.5,-1.028583333
760,1.7045,0.5,-0.926638889
761,1.54681,0.5,-0.834361111
762,1.40413,0.5,-0.763222222
763,1.27205,0.5,-0.698888889
764,1.15253,0.5,-0.628277778
765,1.04587,0.5,-0.564372222
766,0.949356,0.5,-0.506563889
767,0.863507,0.5,-0.454252778
768,0.785825,0.5,-0.419297222
769,0.71256,0.5,-0.385605556
770,0.647007,0.5,-0.346861111
771,0.58769,0.5,-0.309736111
772,0.535502,0.5,-0.276144444
773,0.488278,0.5,-0.256069444
774,0.443317,0.5,-0.237902778
775,0.402633,0.5,-0.215272222
776,0.365819,0.5,-0.194794444
777,0.332507,0.5,-0.173169444
778,0.303478,0.5,-0.157727778
779,0.275725,0.5,-0.146852778
780,0.250611,0.5,-0.133916667
781,0.227515,0.5,-0.122208333
782,0.206616,0.5,-0.108519444
783,0.188448,0.5,-0.096133333
